Raster,LAI,PySR_b3,Euqa_b3,PySR_b5,Euqa_b5,ensemble_mean,ensemble_geo_mean
BAR_190627_1207_0335,2.2,1.766902490444331,1.845123062098267,1.6941869574784343,1.5389709065281578,1.806012776271299,1.8055892483058538
BAR_190627_1207_0336,2.64,2.08521912893288,2.1609584296177173,2.1427172567880843,1.9549580752516489,2.1230887792752986,2.1227510108977974
BAR_190627_1207_0337,1.74,1.8098828038800723,1.8376041500790496,1.778590327636878,1.6569018489228262,1.823743476979561,1.823690804814985
BAR_190627_1207_0338,2.22,1.888346803339429,1.960274890876893,1.9086180685201752,1.6728849264408003,1.9243108471081611,1.923974746158049
BAR_190627_1207_0339,2.22,1.8234104614286397,1.9195097357643118,1.7331312504412473,1.5336436835334268,1.8714600985964758,1.8708431609856477
BAR_190627_1207_0340,1.76,1.5741645210213495,1.6733402657964382,1.3837981313729304,1.230594191716222,1.623752393408894,1.6229950332681822
BAR_190730_1028_0001,1.01,1.1914080126575364,1.2278888305254587,1.2945781972262638,1.2088515195191394,1.2096484215914975,1.2095108893022515
BAR_190730_1028_0002,1.5,1.6551463820743835,1.5846458880217966,1.9826376079525923,2.0014290243803656,1.61989613504809,1.6195125527232956
BAR_190730_1028_0003,1.17,1.1876142468310895,1.1775812155903436,1.3467338859228641,1.2663471244238744,1.1825977312107165,1.1825870912688692
BAR_190730_1028_0004,1.21,1.5792518446845292,1.5800592639264086,1.753670061821594,1.8383507363916225,1.579655554305469,1.579655502717811
BAR_190730_1028_0005,1.3,1.1774407647855132,1.1949182420419326,1.2428951935358186,1.1778039338407469,1.1861795034137228,1.1861473132650995
BAR_190730_1028_0006,1.2,1.3965352071890413,1.3118191263030519,1.7418289311458703,1.74455863263869,1.3541771667460467,1.3535145345899244
BAR_190730_1028_0007,1.22,1.0788094854540515,1.0187011254677183,1.2827700035084908,1.191806681009627,1.048755305460885,1.0483245857067802
BAR_190730_1028_0008,1.25,1.4286836269255616,1.343470768240215,1.730558212429218,1.7035236168543988,1.3860771975828883,1.3854222063464627
BAR_190730_1028_0009,0.9,1.2527277652814255,1.1535996939346578,1.6292422053713658,1.564565402099507,1.2031637296080415,1.2021424069602153
BAR_190730_1028_0010,1.17,1.2248063134430458,1.1543934711311827,1.4562814065503003,1.38151182168574,1.1895998922871143,1.1890788080017678
BAR_190730_1028_0011,1.11,1.3143490744883068,1.237968153891813,1.6110557123469553,1.585680187373645,1.2761586141900598,1.275587040273498
BAR_190730_1028_0012,1.21,1.1604692078670387,1.1223229283315481,1.389158176349988,1.3612267551127677,1.1413960680992934,1.1412366974523414
BAR_190730_1028_0013,1.02,1.2263160866253824,1.1522056911289462,1.4823156312315102,1.3867918349778119,1.1892608888771643,1.1886834625470077
BAR_190730_1028_0014,0.98,1.1293543610499701,1.11323926274727,1.306356847643937,1.1460799117345464,1.12129681189862,1.1212678610732063
BAR_190730_1028_0015,0.91,1.0978514435676567,0.9844080001727578,1.370976352047162,1.2524602656429118,1.0411297218702074,1.0395834473716923
BAR_190730_1028_0016,1.42,1.282589418497985,1.273092706966212,1.326093397480643,1.2243065106773798,1.2778410627320984,1.2778322404454425
BAR_190730_1028_0017,1.21,1.3534755444600555,1.3348071469875251,1.546565323542743,1.5032297056415351,1.3441413457237903,1.3441089353241105
BAR_190730_1028_0018,1.47,1.328865945931968,1.3459315151759903,1.4966670918939768,1.4464831646559388,1.3373987305539792,1.33737151011751
BAR_190730_1028_0019,1.22,1.079301909934046,1.1451634722822859,0.981260211962366,1.1179206768961643,1.112232691108166,1.1117450799625672
BAR_190730_1028_0020,1.39,1.3365032567345594,1.3028974806266869,1.5318992707840156,1.4259699685638356,1.319700368680623,1.3195933942123306
BAR_190730_1028_0022,1.25,1.2666191747091395,1.2139419391577815,1.3229756859026789,1.3393923279239353,1.2402805569334605,1.2400008617419755
BAR_190730_1028_0023,1.24,1.4089245411271645,1.3983100709463652,1.5859966456547472,1.5328885248982842,1.403617306036765,1.4036072723741497
BAR_190730_1028_0024,1.32,1.1540740071225366,1.0963632873638793,1.0869696568859872,0.9885642749388763,1.125218647243208,1.124848599728012
BAR_190730_1028_0025,1.41,1.3400598358663132,1.276304329394423,1.5618485680645922,1.4485173544742276,1.308182082630368,1.3077936267484083
BAR_190730_1028_0026,1.15,1.4320006084770633,1.3354081677314489,1.7088302764360122,1.5295952434830968,1.3837043881042561,1.382861276034829
BAR_190730_1028_0027,1.31,1.3098485847471923,1.2659872429706276,1.5372643521506442,1.426362649273293,1.28791791385891,1.287731182550565
BAR_190730_1028_0028,1.04,0.9686890461561799,0.9994225125873455,1.0396889707203711,0.9443111432741338,0.9840557793717627,0.983935790804079
BAR_190730_1028_0029,1.21,1.242344421680618,1.3194489383406323,1.2736986648261184,1.1647151255410089,1.2808966800106252,1.2803163781815408
BAR_190730_1028_0030,1.82,1.7212666682274769,1.657137054889668,2.002886547418924,2.0392319027315278,1.6892018615585724,1.688897503481556
BAR_190730_1028_0031,1.11,1.5953586989553505,1.5094141918708377,1.9061423004850857,1.8787989404891765,1.5523864454130942,1.5517915650395195
BAR_190730_1028_0032,1.0,1.533087532594423,1.4994043653309945,1.0305438980563533,1.5619735448205665,1.516245948962709,1.5161524127892292
BAR_190730_1028_0033,1.23,0.7879599094448562,0.8959855107101491,0.7366551835811621,0.7464219658538225,0.8419727100775026,0.8402384553703028
BAR_190730_1028_0034,1.15,1.3153682118500525,1.2828026910444086,1.5191436480423457,1.521336240121057,1.2990854514472305,1.2989834032332819
BAR_190730_1028_0035,1.49,1.3563398245147908,1.3335917494623666,1.5644197924384622,1.3872343394522675,1.3449657869885787,1.3449176924407527
BAR_190730_1028_0036,1.15,1.4454464053471008,1.3701051593643854,1.6290653654588478,1.4858753613191609,1.407775782355743,1.4072716786572403
BAR_190730_1028_0037,1.03,1.4609348353465785,1.5187099622971008,1.3338172802679018,1.318891429551472,1.4898223988218398,1.4895423084651618
BAR_190730_1028_0038,1.39,1.244315105428663,1.2335851607738355,1.4047277247160486,1.277008489608125,1.2389501331012491,1.2389385171926528
BAR_190730_1028_0039,0.98,1.491383599903073,1.536742325122495,1.5931443938802985,1.395187933764141,1.514062962512784,1.513893094298473
BAR_190730_1028_0040,1.16,1.1500082241586378,1.2320325281081905,0.9546209253300417,0.9398472700790697,1.1910203761334142,1.1903140508938712
BAR_190730_1028_0041,1.3,1.4400466457845904,1.3889847202999825,1.6768357669322858,1.4856652043277117,1.4145156830422865,1.4142852567689579
BAR_190730_1028_0042,1.4,1.4942768388615197,1.4362222813734489,1.7596811691627736,1.5753981129152907,1.4652495601174844,1.464962009921485
BAR_190730_1028_0043,1.24,1.332077919156062,1.2485637707923214,1.5562195744042602,1.4592700860657848,1.2903208449741919,1.2896450014367062
BAR_190730_1028_0044,1.26,1.2164925658795382,1.1888760333836728,1.4666272783282903,1.334434553773863,1.2026842996316054,1.2026050292442618
BAR_190730_1028_0045,1.47,1.3041601139097918,1.3431057962230688,1.4483304410129287,1.320035445809053,1.3236329550664303,1.3234897083827961
BAR_190730_1028_0046,1.51,1.6218413217354066,1.6066196766848795,1.83394796992367,1.826870867674712,1.614230499210143,1.6142125572429167
BAR_190730_1028_0047,0.99,1.0902952861362039,1.126760236196183,1.1587622170571137,1.1537335359933816,1.1085277611661934,1.1083778119984242
BAR_190730_1028_0048,1.69,1.8798369793939025,1.8439585398768483,2.1744218714409778,2.204476612220239,1.8618977596353754,1.861811336234068
BAR_190730_1028_0049,1.8,1.7932689023828785,1.721471951600633,2.1041893125701043,2.1308402326202276,1.7573704269917556,1.7570037328161197
BAR_190730_1028_0050,1.8,1.5731648043555402,1.5555974827421606,1.839323778869046,1.8179180032289048,1.5643811435488504,1.5643564841793707
BAR_190730_1028_0051,1.6,1.7534337593560008,1.7203952879172877,1.9875781399289534,1.9902388192999338,1.7369145236366443,1.7368359672897031
BAR_190730_1028_0052,1.53,1.7439588501982688,1.7081261343234355,1.9088827900738305,1.9045822215766703,1.7260424922608522,1.7259495036669852
BAR_190730_1028_0053,2.0,1.9199491155599322,1.842020594416907,2.265693152187325,2.3072867802218173,1.8809848549884196,1.8805812428858055
BAR_190730_1028_0054,1.88,1.8687600710284995,1.7871696495904634,2.128997729359787,2.200296112965567,1.8279648603094816,1.8275095844642384
BAR_190730_1028_0055,1.53,1.5393474936246432,1.5428023228385084,1.6793397709757079,1.7114001530811662,1.5410749082315758,1.5410739400884488
BAR_190730_1028_0056,1.49,1.2728968580150344,1.2470934413055919,1.4867967599378087,1.462058893719743,1.259995149660313,1.2599290944688295
BAR_190730_1028_0057,1.69,1.304311553545512,1.3030541661947952,1.4335173964171775,1.3775023285310781,1.3036828598701535,1.3036827082781628
BAR_190730_1028_0058,1.55,1.3518388453462418,1.2709092961392456,1.7051578659510647,1.668486241805614,1.3113740707427437,1.3107496158430423
BAR_190730_1028_0059,1.75,1.5697451719308828,1.558335022945841,1.8081772019667635,1.8243097200942127,1.564040097438362,1.5640296923396422
BAR_190730_1028_0060,1.7,1.365426513183361,1.3656927983293465,1.5516687875855624,1.5562290241124686,1.3655596557563539,1.3655596492656286
BAR_190730_1028_0061,1.02,1.3003739746804615,1.2814716884345994,1.6018427216115885,1.4870017431207638,1.2909228315575305,1.290888234097043
BAR_190730_1028_0062,1.0,0.7819636001669756,0.9220594634837178,0.8761755579222612,0.8224893234787687,0.8520115318253467,0.8491271622282248
BAR_190730_1028_0063,1.06,1.14939880347506,1.186732220582398,1.3505818803271659,1.2573140639758984,1.168065512028729,1.1679163473394443
BAR_190730_1028_0064,0.93,1.780124708085184,1.6916855655690206,0.9007554629010116,1.8895186467353684,1.7359051368271023,1.7353418319110712
BAR_190730_1028_0065,0.87,1.2541605887579894,1.3339197219732308,1.2827569520847066,1.244444623045414,1.29404015536561,1.2934255076601207
BAR_190730_1028_0066,1.01,1.763314489309964,1.6118295343856184,1.7685371697378942,2.1702973366571214,1.687572011847791,1.685871398499866
BAR_190730_1028_0067,0.96,1.5468804405650436,1.4761870543514173,1.702769458951317,1.672849673112872,1.5115337474582304,1.5111204058550511
BAR_190730_1028_0068,0.88,1.1403959920570568,1.0470237272632166,1.35297064029906,1.2464508933030864,1.0937098596601367,1.092712982516275
BAR_190730_1028_0069,0.9,1.616077994306355,1.573542779696511,1.971533354878259,1.8523990947585247,1.594810387001433,1.5946685735183923
BAR_190730_1028_0070,1.09,1.1535681789142775,1.1422163177627693,1.2603698861314938,1.2338004883904246,1.1478922483385234,1.1478782154949059
BAR_190730_1028_0072,0.7,1.7508482233771603,1.5997199584716848,1.740069062161419,2.127394964999173,1.6752840909244227,1.6735790531645447
BAR_190730_1028_0074,0.67,1.7189796592474584,1.6454961580263783,1.8395744607225928,1.9939069884679643,1.6822379086369184,1.6818366225698576
BAR_190730_1028_0075,0.9,1.1728917059554653,1.2752632038052552,1.286745059081938,1.2717919762232857,1.2240774548803603,1.2230068007388095
BAR_190730_1028_0077,0.68,1.7551349581927398,1.6912738611234321,1.7571596373603797,1.9096015156720791,1.723204409658086,1.7229085517041665
BAR_190730_1028_0082,1.02,2.2123380628170057,2.0501730833026324,1.309964665741594,2.427127193298918,2.131255573059819,2.1297126443615144
BAR_190730_1028_0083,0.93,1.7553459456741607,1.6138150660282626,1.3786191974716386,2.022205907829161,1.6845805058512116,1.6830935010333172
BAR_190730_1028_0086,0.68,2.138045938990468,1.996549773367926,-0.06908844035865568,2.201123698125778,2.067297856179197,2.0660869136949764
BAR_190730_1028_0087,0.86,1.4806966970890665,1.4951083668519665,1.685684186335969,1.5748339323972456,1.4879025319705166,1.4878850831256878
BAR_190730_1028_0088,0.87,1.2343822446409431,1.1995472164381449,1.4319845051708335,1.2991607434153378,1.216964730539544,1.216840082171734
BAR_190730_1028_0089,1.06,1.520040575628545,1.4692900045475654,1.7981945669346606,1.6191732573376894,1.4946652900880553,1.4944498734577045
BAR_190730_1028_0091,1.19,1.5971684315984218,1.5741028516822935,1.8753608858403348,1.8681670267953119,1.5856356416403576,1.585593700415088
BAR_190730_1028_0092,1.42,1.2753905823171623,1.2874276364467065,1.4278875095624994,1.4949752140709451,1.2814091093819344,1.2813949753838483
BAR_190730_1028_0093,1.38,1.4543831176809467,1.3800664671846823,1.73176038763832,1.7777712666075982,1.4172247924328145,1.416737580200013
BAR_190730_1028_0094,1.37,1.7612293790039755,1.641544305054082,2.1363292893855363,2.1638137952349603,1.7013868420290288,1.7003341015806022
BAR_190730_1028_0095,1.51,2.014251029113302,1.8990068786759144,2.371331603646135,2.4685465135139117,1.956628953894608,1.9557802943240326
BAR_190730_1028_0096,1.41,1.6180446783476778,1.5826143773427146,1.8894354261132187,1.9123139562700149,1.6003295278451963,1.6002314742361192
BAR_190730_1028_0097,1.31,1.2414556163006911,1.2873326493342407,1.4094326767882963,1.290118763729574,1.264394132817466,1.264186041515742
BAR_190730_1028_0098,1.01,1.504489495135578,1.4618316817793355,1.7611697248268496,1.7508686753274865,1.4831605884574568,1.4830072180853962
BAR_190730_1028_0099,1.55,1.45560683835566,1.4009776903555968,1.6937853810057637,1.67679757101816,1.4282922643556284,1.4280310593489642
BAR_190730_1028_0100,1.62,1.8324369772714146,1.7659398257057906,2.1000769053746158,2.110928732745124,1.7991884014886026,1.7988811623505117
BAR_190730_1028_0101,1.28,1.92792979810586,1.842953283988133,2.354591531367625,2.4123891841727922,1.8854415410469967,1.8849627457108464
BAR_190730_1028_0102,1.28,1.409649148372725,1.3680016488717248,1.7032474013698267,1.710094011139112,1.3888253986222248,1.3886692764314008
BAR_190730_1028_0103,1.05,1.6198957047727456,1.563124839529168,1.9359619356504503,1.974875143221436,1.5915102721509569,1.5912571173688075
BAR_190730_1028_0104,1.2,1.4365474876377557,1.3889772889027132,1.7571758084030167,1.6831354946351524,1.4127623882702345,1.412562152529613
BAR_190730_1028_0105,1.21,1.5452217665612076,1.4986002565670444,1.7691324813614726,1.7794426900285276,1.521911011564126,1.5217324784013804
BAR_190730_1028_0106,1.13,1.077596128892735,1.1220192242567817,1.290340362997516,1.1790174201536665,1.0998076765747582,1.0995833631891387
BAR_190730_1028_0107,0.87,1.5301841206675486,1.4949692380632953,1.9059849481885007,1.7682433995046702,1.5125766793654218,1.5124741944809899
BAR_190730_1028_0108,1.37,1.4778558465813076,1.4206293744966483,1.867936407663287,1.78734436482763,1.449242610538978,1.4489601191630561
BAR_190730_1028_0109,1.34,1.2486338596689146,1.2745424282668476,1.4593170229961505,1.3870758341607594,1.261588143967881,1.2615216333930326
BAR_190730_1028_0110,1.25,1.4535457566127459,1.4372672006723053,1.6917298567710148,1.6630530111985835,1.4454064786425256,1.4453835617772568
BAR_190730_1028_0111,1.15,1.5002674442508457,1.4542821227845952,1.8265527310898089,1.8486832345092723,1.4772747835177205,1.4770958410237771
BAR_190730_1028_0112,1.4,1.7350635346969088,1.6661162332593011,1.9007959892769093,1.7745177751249006,1.7005898839781048,1.7002404303200127
BAR_190730_1028_0113,0.96,1.1151868327365015,1.121164153775579,1.3086061318568751,1.2053938015613817,1.1181754932560404,1.1181714992015706
BAR_190730_1028_0114,1.34,1.1643842031148628,1.2196497912219928,1.2583853343851563,1.0984407020208846,1.1920169971684278,1.191696668717014
BAR_190730_1028_0115,1.11,1.4840527690606755,1.459062952224274,1.7423309660174797,1.6281823776206892,1.4715578606424748,1.4715048129320807
BAR_190730_1028_0116,1.3,1.264751258976387,1.2370834798935257,1.5571561866592318,1.5927844650847658,1.2509173694349562,1.2508408726349753
BAR_190730_1028_0117,1.21,1.3992948623324475,1.3700495433829818,1.746049490760994,1.7965500734459598,1.3846722028577148,1.384594990311868
BAR_190730_1028_0118,1.16,1.3078623113695054,1.285682465885706,1.4318282069797523,1.4342653674664154,1.2967723886276057,1.2967249675704269
BAR_190730_1028_0119,1.02,1.3793977964352373,1.3342492045387713,1.7315609828533158,1.8153601649232414,1.3568235004870042,1.3566356963592876
BAR_190730_1028_0120,1.14,1.1397244624727592,1.114025616427851,1.4246676668456784,1.4577542070443719,1.126875039450305,1.1268017779823196
BAR_190730_1028_0121,1.58,1.3179814847692404,1.3564685633853562,1.5194854316337323,1.5721779238444005,1.3372250240772983,1.3370865533739504
BAR_190730_1028_0122,1.46,1.3463764181296174,1.3860475113023634,1.5490805877334588,1.5613400668852506,1.3662119647159905,1.3660679644969156
BAR_190730_1028_0123,1.09,1.2523111416595454,1.3271137384450278,1.4033084011563184,1.4026555973175325,1.2897124400522866,1.2891700124126997
BAR_190730_1028_0124,1.07,1.2602971661628604,1.2729339978290124,1.5444820874261176,1.568992747914058,1.2666155819959364,1.266599822428641
BAR_190730_1028_0125,1.02,1.1000167958542377,1.053821198719211,1.4469441741793625,1.4399620244892097,1.0769189972867244,1.0766712675735237
BAR_190730_1028_0126,1.19,1.2157819947283817,1.2891534992598783,1.3373989256274765,1.3003701957145104,1.2524677469941299,1.251930354628902
BAR_190730_1028_0127,1.27,1.200097018612893,1.2955736082210418,1.360670865510809,1.2899520648154978,1.2478353134169673,1.246921819770438
BAR_190730_1028_0128,1.54,1.3081554247910916,1.381218994221616,1.4437902546638564,1.4263527346879128,1.3446872095063538,1.3441908793454531
BAR_190730_1028_0129,1.3,1.3324688951597161,1.347902564734002,1.5392860504420374,1.5685965473237884,1.340185729946859,1.3401635128647784
BAR_190730_1028_0130,1.06,1.2893015247682293,1.375145263533835,1.4259857359706836,1.4264341321245357,1.3322233941510322,1.331531781465235
BAR_190730_1028_0131,1.27,1.412844910722483,1.3615418477363526,1.756808695982502,1.8043414297427312,1.3871933792294178,1.386956189037704
BAR_190730_1028_0132,1.36,1.4471495880939802,1.4352806881529518,1.6683278193960116,1.7189094536484735,1.4412151381234661,1.4412029200150092
BAR_190730_1028_0133,1.81,1.7493780253813513,1.772089918964209,2.003002631728424,2.0048973613089505,1.7607339721727802,1.760697351402508
BAR_190730_1028_0134,1.75,1.6477632955578434,1.642158807060858,1.8942557481747508,1.8869430426371832,1.6449610513093507,1.6449586644508536
BAR_190730_1028_0135,1.35,1.2820091418911908,1.348748183711301,1.2942672501485355,1.3357919881044835,1.3153786628012458,1.3149553230536113
BAR_190730_1028_0136,1.38,1.276395736010448,1.2287817340155425,1.5162516878100416,1.5719616596421195,1.2525887350129952,1.252362473801001
BAR_190730_1028_0137,1.59,1.642020238138195,1.627877522052244,1.8584677317080192,1.861461576531784,1.6349488800952194,1.6349335877704758
BAR_190730_1028_0138,1.44,1.1148190203295312,1.1048362067002166,1.2770768150518044,1.2905803651407837,1.109827613514874,1.109816389128459
BAR_190730_1028_0139,1.57,1.4688926470846138,1.460613616969827,1.7026349756097918,1.7095261709200806,1.4647531320272202,1.464747282707376
BAR_190730_1028_0140,1.57,1.7012338892957128,1.6939132736030336,1.9233254288069943,1.9342810203439127,1.6975735814493733,1.6975696352672316
BAR_190730_1028_0141,1.16,1.097050288056724,1.1167497879327348,1.2418101317624273,1.085524912100797,1.1069000379947296,1.1068562131274742
BAR_190730_1028_0142,1.24,1.1597348243535333,1.1437870893844426,1.3091334099948748,1.2511644293700925,1.151760956868988,1.1517333542122958
BAR_190730_1028_0143,1.33,1.5474103869871807,1.5407212496187979,1.8628851499431045,1.9767430668221162,1.5440658183029892,1.5440621959985927
BAR_190730_1028_0144,1.55,1.6036335701842046,1.53965172746428,1.9646550733984816,1.9996035841268136,1.5716426488242423,1.571317026113388
BAR_190730_1028_0145,1.4,1.4677607023599135,1.4595160519859691,1.720964544601656,1.805784785282206,1.4636383771729413,1.4636325719143086
BAR_190730_1028_0146,1.58,1.441289460348504,1.4197187665350912,1.7659472230734043,1.843293161532066,1.4305041134417977,1.4304634545719808
BAR_190730_1028_0147,1.41,1.7428587865206688,1.7721227216641335,2.1349955137699075,2.1806894170762314,1.7574907540924012,1.757429843904233
BAR_190730_1028_0148,1.23,1.3450854610202083,1.4074520402457038,1.5232340235286461,1.5258586650081485,1.376268750632956,1.375915432146077
BAR_190730_1028_0149,1.2,1.6972995764437144,1.7572260942999105,1.9136200013980327,1.9565172166156413,1.7272628353718125,1.7270029257563755
BAR_190730_1028_0150,1.21,1.708476469710278,1.760850446545974,1.9300411354159874,2.0868516630462066,1.734663458128126,1.7344657836355932
BAR_190730_1028_0151,1.37,1.250626204794765,1.2586484350136777,1.5463636955947375,1.5958478609141955,1.2546373199042213,1.2546309080570373
BAR_190730_1028_0152,1.55,1.4351360781857778,1.3896693364319177,1.8554434876047308,1.8979155499651434,1.4124027073088476,1.4122197426257483
BAR_190730_1028_0153,1.57,1.3947928331431534,1.4404541276221488,1.5695785375552511,1.6310540498430273,1.417623480382651,1.4174396261142292
BAR_190730_1028_0154,1.46,1.6177248744328203,1.6892254559388447,1.8490842525588254,1.8980029632157023,1.6534751651858324,1.6530886360378234
BAR_190730_1028_0155,1.41,1.5411751118862367,1.6044499864415935,1.728498251652487,1.8163486389420265,1.572812549163915,1.572494320298167
BAR_190730_1028_0156,1.64,1.6094028912158835,1.6404319921682486,1.9638200123503646,2.0573859726445036,1.624917441692066,1.6248433743098474
BAR_190730_1028_0157,1.57,1.3882574699121435,1.3805528741374826,1.7127337244436316,1.7765369471993449,1.3844051720248132,1.384399812239961
BAR_190730_1028_0158,1.55,1.3998484125593391,1.432528304653529,1.6017341829297245,1.645777019793417,1.416188358606434,1.4160940905234949
BAR_190730_1028_0159,1.42,1.5564761663311197,1.5532381292304185,1.8018960906639507,1.8847269116638783,1.5548571477807691,1.5548563048667494
BAR_190730_1028_0160,1.47,1.7749260599495214,1.8097226317174895,1.990084518983851,2.0294541459193924,1.7923243458335054,1.7922399003246754
BAR_190730_1028_0161,0.96,1.2830348233191002,1.322219649620246,1.5966070859941048,1.6384524356875163,1.3026272364696732,1.302479886424184
BAR_190730_1028_0162,1.08,1.1201106090994934,1.2445023798215156,1.2361632555617972,1.1782595980019135,1.1823064944605046,1.18066943667042
BAR_190730_1028_0163,0.61,1.0330032926201196,1.2252864787948547,1.0737496485051456,1.0577988679382768,1.129144885707487,1.1250444288995867
BAR_190730_1028_0164,0.72,1.1253631282892786,1.3223551626202552,1.2698152209750015,1.1643941853155124,1.223859145454767,1.219889233707638
BAR_190730_1028_0165,0.91,1.0674209036687274,1.143966697861468,1.2636956247232172,1.2061442324487608,1.1056938007650978,1.1050312060743888
BAR_190730_1028_0166,0.86,1.2040414674546742,1.3446900875063685,1.3249823583834628,1.2731052813352624,1.2743657774805213,1.272423917659882
BAR_190730_1028_0167,0.88,1.0211954253441977,1.1075014034821276,1.0855005705633138,1.0115525250537614,1.0643484144131627,1.0634732562684532
BAR_190730_1028_0168,0.84,0.9781673740139261,1.125864636040568,1.0799051441934928,1.0108243808808757,1.0520160050272471,1.049420818609459
BAR_190730_1028_0169,1.0,1.14288592847116,1.3053555454110075,1.3016284818776456,1.2097805123878902,1.2241207369410838,1.2214223202897665
BAR_190730_1028_0170,0.8,1.081394832269677,1.2442916111045315,1.1604764153166414,1.1113470418421048,1.1628432216871043,1.1599872922083891
BAR_190730_1028_0171,0.71,1.062640348804232,1.1931742479296632,1.2099602277782373,1.1738121181017496,1.1279072983669476,1.1260173617685496
BAR_190730_1028_0172,0.74,1.0618332672745716,1.219366407165875,1.1247197302766065,1.0374572532132351,1.1405998372202233,1.137876889705471
BAR_190730_1028_0173,0.85,1.0383427864363894,1.172804494605288,1.2127833884242625,1.1166767488857539,1.1055736405208387,1.1035275650719272
BAR_190730_1028_0174,0.6,1.1512268075749232,1.265814798833807,1.3730841148047124,1.2896040798378152,1.2085208032043653,1.2071619319057976
BAR_190730_1028_0175,0.79,0.9740811172383608,1.1087126780406342,1.1001671945793787,1.0352266366454295,1.0413968976394976,1.0392189779455319
BAR_190730_1028_0176,1.95,2.0327186327507984,1.9466854040928319,2.4140906108401214,2.4387097391023245,1.989702018421815,1.9892369625068596
BAR_190730_1028_0177,1.44,1.224623961438141,1.1886550840310945,1.4694997045142852,1.403263156185067,1.2066395227346178,1.2065054901614602
BAR_190730_1028_0178,1.68,1.5858153274886089,1.646530350136977,1.8346118209907145,1.6467714548606702,1.616172838812793,1.615887702293202
BAR_190730_1028_0179,1.78,2.098721968667591,2.092822249456355,2.4528839948249654,2.418913850478852,2.095772109061973,2.0957700330547664
BAR_190730_1028_0180,1.47,1.8460577640308051,1.8964561827362858,2.000380628057586,2.0066206498832293,1.8712569733835456,1.8710872936035197
BAR_190730_1028_0181,1.7,2.159155459280675,2.1240125588916037,2.710680771568791,2.631195393966311,2.1415840090861393,2.1415119220101304
BAR_190730_1028_0182,1.38,1.8099153188909685,1.7653897864995483,2.144466404968816,2.1433792069681092,1.7876525526952585,1.7875139211763327
BAR_190730_1028_0183,1.61,2.006688025657472,2.00623643688045,2.3030210176445904,2.2075180070009224,2.0064622312689613,2.0064622185642347
BAR_190730_1028_0184,1.49,2.066543391942322,2.028499888882738,2.369363262940947,2.3283958393435884,2.04752164041253,2.047433281190466
BAR_190730_1028_0185,1.57,1.930737838268781,1.9391212026063616,2.2106428197627306,2.125513368631047,1.9349295204375712,1.9349249801636665
BAR_190730_1028_0186,2.03,2.3475683562261285,2.294060894415564,2.663969166749644,2.7187205376579233,2.320814625320846,2.3206604152666945
BAR_190730_1028_0187,1.55,2.0274806449121243,1.9887720143775978,2.3157378957452672,2.3373679843023503,2.008126329644861,2.008033059063888
BAR_190730_1028_0188,1.56,1.62564334450568,1.7154914576547506,1.6513253892006923,1.5342350098261948,1.6705674010802154,1.6699632542941754
BAR_190730_1028_0189,1.45,2.1470395706669634,2.104556533286882,2.3663881445520487,2.37497793737027,2.125798051976923,2.1256919239797236
BAR_190730_1028_0190,1.59,2.2031539241421476,2.1564246506485656,2.5696904970636756,2.5320988760897802,2.179789287395357,2.1796640638394824
BAR_190730_1028_0198,0.88,1.0880303308476695,1.133181247749505,1.2403168343672786,1.171599238355129,1.1106057892985872,1.1103763181459108
BAR_190730_1028_0199,0.75,1.3241362631905216,1.3871765082340441,1.2817490808878116,1.4106195382917117,1.3556563857122828,1.3552899018286468
BAR_190730_1028_0201,0.99,1.2685712191572265,1.3489417386757336,1.2889634365250326,1.2766711976398066,1.30875647891648,1.308139390892249
BAR_190730_1028_0203,0.79,1.3497387115574209,1.4916721872184282,1.0326980082253845,1.2457798207477353,1.4207054493879245,1.4189318856246205
BAR_190730_1028_0206,1.3,1.7392117721645561,1.6567029014482737,1.9988456907516057,1.9578720178346476,1.697957336806415,1.6974560934463119
BAR_190730_1028_0207,1.26,1.6168085305322797,1.5764734604048987,1.734422170034168,1.7910190511189454,1.5966409954685892,1.596513620029714
BAR_190730_1028_0208,1.31,1.7646078904729867,1.7027326839335741,1.9242360432862196,1.9234340346866956,1.7336702872032803,1.7333942221651228
BAR_190730_1028_0209,1.56,1.907885780378081,1.8141862851602926,2.18716189391719,2.189426183664609,1.8610360327691868,1.8604462412051193
BAR_190730_1028_0210,1.51,1.8850771367311046,1.7574668915834502,2.1031101119123976,2.2264646499397336,1.8212720141572774,1.8201540198252029
BAR_190730_1028_0211,1.33,1.8117635485767007,1.691056554032511,2.0657147663255233,2.121085063534999,1.7514100513046058,1.7503698532532572
BAR_190730_1028_0212,1.43,1.8621710083670338,1.7158612815741159,2.207748836259641,2.251755368853532,1.7890161449705748,1.7875198272821542
BAR_190730_1028_0213,1.19,1.3187853467423367,1.310995039129023,1.391058130806359,1.3798320709628067,1.31489019293568,1.3148844235351074
BAR_190730_1028_0214,1.37,1.8846017225483278,1.802085096369515,2.1595569166360487,2.207583321402373,1.8433434094589214,1.8428816231100296
BAR_190730_1028_0215,1.49,1.8552278533840802,1.7530178059076411,2.087308816550771,2.1779816732386656,1.8041228296458607,1.80339886353466
BAR_190730_1028_0216,1.49,2.135945008557187,1.989514650000572,2.3811184406390047,2.420011453099989,2.0627298292788794,2.0614300585079572
