Raster,Red,Green,Blue,NIR,FC,c_depth,CH,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDVI,NDWI,NDYI,NGRDI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI,RI4XS,SAVI,SI,SR,SR2,TDVI,TGI,TVI,TriVI,VARI,VIG,VgNIRBI,VrNIRBI,NDVIf,TSAVIm,TSAVIg,LAI,ACF_apc_sc
BAR_190627_1207_0094,0.023057270812988282,0.03917229156494141,0.0034526750564575198,0.30387492675781247,0.6909722222222222,1.183573608398433,1.7909805154800416,0.43684710371177765,15.291650740638074,0.05256634352486156,0.026318733054852425,0.03214114313300214,0.9775309797357927,6.757394694513501,4.566093611809964,1.6989127586980266,0.28081765594482416,0.49568064461060585,0.5165080541437509,0.05183463726043702,0.06103247676849367,-0.009197839508056645,0.2819808476130167,0.8620886588704472,0.7539683709238553,0.5963909436561488,0.7366253214204134,0.49434810069833907,0.7716215758491509,0.5261983876492454,0.6600448001889615,7.757394694513501,0.7395185132809403,0.9294738450837501,0.4295168569335936,0.5313872856587187,0.48537229435714957,0.9561373408498814,0.5130492298528965,3.234384244401145,0.4295168569335937,0.5313872856587188,18.672183902198757,0.25896085616164444,-0.7716215758491509,-0.25896085616164444,0.8589476901675003,-0.7716215758491509,0.8379975244497115,0.25896085616164444,0.26101266643844134,0.6003843691868642,0.10699757235267697,0.8300224000944807,0.06298002755284227,0.5767079222646656,-0.09644383908935546,0.3510427128189897,0.4911289819711911,0.9013563420315599,0.5886117429398534,-0.25896085616164444,225.7874961484305,0.5093845482793302,0.977996987806199,13.179136820765367,7.757394694513501,0.5369550066564371,2.707202716827393,1.1657391175419567,17.493660186767578,0.2741727486148462,0.25896085616164444,-0.7716215758491509,-0.8589476901675003,0.6862173275810157,-2.65368379838394,-13.237279387899925,1.84,0.63
BAR_190627_1207_0095,0.02208323974609375,0.03811734924316407,0.003418223571777344,0.3006285400390625,0.7118055555555556,1.261418762207029,1.7885689198970791,0.4342528167726236,15.631566281267208,0.053729760650561335,0.02551003752378953,0.031149653216438825,0.9775151458204472,6.886921467734982,4.569278323094319,1.7260759599327609,0.2785453002929687,0.4947549230875062,0.5144419947446005,0.05073323516845704,0.06014237274169923,-0.009409137573242191,0.2794222691853841,0.8672361621529833,0.7572184150553276,0.5991521644104049,0.7331771048577362,0.4986745545413626,0.7749501886270475,0.5263425652965144,0.6663207920526124,7.886921467734982,0.731919417394225,0.9315697748597972,0.4261184432373046,0.5317781050159901,0.49740386725094543,0.9532025028229435,0.5109468897069379,3.2995676146876836,0.4261184432373046,0.5317781050159901,18.57468653874938,0.2663447279549282,-0.7749501886270475,-0.2663447279549282,0.8631395497195945,-0.7749501886270475,0.8354074187440736,0.2663447279549282,0.2594843826821755,0.6072720836063198,0.1056382264530876,0.8331603960263061,0.061201377520606184,0.5770426825236018,-0.09461025896240234,0.34711807493903385,0.49032995530701795,0.9012240600431085,0.5793487790878884,-0.2663447279549282,231.0121433409606,0.5078545861450561,0.9786911041154478,13.613425543334959,7.886921467734982,0.5338852964895497,2.6431413726806645,1.1675356738530924,17.354082397460935,0.2823783295955158,0.2663447279549282,-0.7749501886270475,-0.8631395497195945,0.7008458600434614,-2.5156524263322564,-10.68978416520386,2.69,0.63
BAR_190627_1207_0096,0.021875359344482422,0.037699713134765625,0.0033834814071655272,0.2954389038085937,0.5243055555555556,1.2963371276855469,1.8178093719482422,0.4291805529878914,16.25093077705949,0.053741409201834935,0.025240494338308096,0.030820445461526465,0.9773545652898623,6.836635328032462,4.547228601967497,1.7233871472047178,0.2735635444641113,0.48804793061780893,0.507373458585884,0.0501405855178833,0.05940233150482177,-0.009261745986938474,0.2744527191797892,0.8661129754137236,0.7558365721401245,0.598802081807365,0.7259824505382034,0.4981268503990176,0.7736695104237924,0.5226505931970673,0.6643790021892255,7.836635328032462,0.7320952738541826,0.9310609011800725,0.41861749594116204,0.523855029646919,0.4962296896931573,0.9532717133196424,0.5028710300356952,3.283490977137181,0.41861749594116204,0.523855029646919,18.493487019658048,0.2656203867111592,-0.7736695104237924,-0.2656203867111592,0.8621218023601448,-0.7736695104237924,0.8352863527342204,0.2656203867111592,0.25470432023877027,0.599203765191672,0.10619219425941438,0.8321895010946128,0.06161830464597287,0.5731308816480488,-0.09166246336547852,0.34745650899079994,0.4856388534841804,0.9010022054214737,0.5802526737082669,-0.2656203867111592,236.89626276598315,0.5020655275403075,0.9789134569227933,13.50555660166157,7.836635328032462,0.5257556742336156,2.6128262863159177,1.1670997396795806,17.046786819458006,0.2816142680491772,0.2656203867111592,-0.7736695104237924,-0.8621218023601448,0.594723583876326,-2.328402693624888,-8.405970299551296,1.89,0.68
BAR_190627_1207_0097,0.023892904663085936,0.03858108825683594,0.0035975242614746093,0.290825390625,0.5399305555555556,1.438027954101571,1.8796945571899408,0.4231656498710872,16.928307507164455,0.054448942826570215,0.02628252553271201,0.03208871502819237,0.9755621992747288,6.538029738533114,4.668230836084997,1.6147508559912749,0.2669324859619141,0.47422580821713034,0.4949910069137659,0.04967174758911133,0.05719205978393556,-0.007520312194824224,0.2688015515645345,0.8510647682909677,0.7466780451875907,0.5839292013064151,0.7169075709745795,0.47463460064955915,0.7657539196691049,0.515408588264862,0.6463396437713945,7.538029738533114,0.7382707798887412,0.9240816151434257,0.4072963461914062,0.5017649473374107,0.4455872011717952,0.9556632717315162,0.4882698973128546,3.078264691707055,0.4072963461914062,0.5017649473374107,19.58416030734768,0.23510876938147804,-0.7657539196691049,-0.23510876938147804,0.8481632302868514,-0.7657539196691049,0.8294147651294667,0.23510876938147804,0.24666740276193538,0.5594653766761384,0.10920225184013199,0.8231698218856974,0.06762792627417072,0.5622966054003129,-0.08884126964843751,0.3616218558670145,0.4758175275901011,0.8908126718943298,0.6192905836152122,-0.23510876938147804,257.65584907160434,0.49145665594914545,0.977871171166171,12.172039972784033,7.538029738533114,0.5133012000025896,2.61310026550293,1.1611043149893343,16.603476501464847,0.2494746021361902,0.23510876938147804,-0.7657539196691049,-0.8481632302868514,0.5959700774639076,-2.1916481368765295,-7.356774378424799,2.47,0.66
BAR_190627_1207_0098,0.02529582824707031,0.03960104675292969,0.0036724084854125975,0.28218778076171874,0.5972222222222222,1.1817117309570335,1.8535941624641419,0.41341590055871064,18.198983728940476,0.05355763249580789,0.027212793650026292,0.03322741210682081,0.9743062614274158,6.125765703171532,4.551701536600322,1.5655169052437004,0.2568919525146484,0.45664170332938353,0.478241826239558,0.05023385677337647,0.056950326805114755,-0.006716470031738288,0.2593313529332479,0.836316512041057,0.7340792054367163,0.5775333318358853,0.7025559854227751,0.4643958899144644,0.7538693492947516,0.5035125767863792,0.6260458425764972,7.125765703171532,0.7464527427522283,0.9177327587359387,0.3922405524902343,0.47862641869287753,0.4204315017148797,0.9587165717778893,0.4690842526058613,2.9128294897190674,0.3922405524902343,0.47862641869287753,19.478057637664563,0.22043000538715274,-0.7538693492947516,-0.22043000538715274,0.8354655174718775,-0.7538693492947516,0.8302696900358132,0.22043000538715274,0.23575816027833005,0.5178338400744252,0.11409621858972838,0.8130229212882486,0.07288086012202295,0.5495207694219256,-0.08382625523559571,0.3689090356683067,0.46327569334254054,0.8881531463423518,0.638766656974766,-0.22043000538715274,260.1783442098222,0.4772083599876247,0.9770322220975757,11.155506671120797,7.125765703171532,0.49543959847230545,2.656400943756104,1.1556234323826589,15.985725891113281,0.23365199111128235,0.22043000538715274,-0.7538693492947516,-0.8354655174718775,0.6197919062679268,-1.946413569094337,-5.624024272848984,1.69,0.74
BAR_190627_1207_0099,0.023734706115722655,0.03953169555664063,0.0034452308654785158,0.3062404296875,0.6336805555555556,1.1777490234374994,1.821199588775635,0.438752100860618,15.048740402786734,0.05164362996999404,0.026695572939466252,0.032604380288410964,0.9777501427781532,6.746706165150991,4.651098102566193,1.6655649900991834,0.28250572357177733,0.49638714195318445,0.5180915341603178,0.051883454132080085,0.060560031738281256,-0.008676577606201174,0.2840032188415527,0.85860904641881,0.7538671794501032,0.5925757480783654,0.7391494637987674,0.4883455277863662,0.7713424959936934,0.5273298404931208,0.6575630202043651,7.746706165150991,0.7464872072469199,0.9280712285853059,0.4314515454711914,0.5306415151213568,0.470073280971816,0.9587291579575142,0.5146719414739587,3.1922339611813806,0.4314515454711914,0.5306415151213568,19.192048328523168,0.24969002540599028,-0.7713424959936934,-0.24969002540599028,0.8561424571706118,-0.7713424959936934,0.8396706720420406,0.24969002540599028,0.2621854339576402,0.5960665613665882,0.10698501949518939,0.8287815101021826,0.06423347040262807,0.5765715501229711,-0.09780655330078127,0.35578062195164056,0.4917978693970756,0.9005530864866452,0.6003968658950082,-0.24969002540599028,230.66725576526633,0.5105678074892767,0.9776513853158835,12.902642577260991,7.746706165150991,0.5392544432197208,2.718082511901856,1.1645352966615532,17.58222299194336,0.26407021507342204,0.24969002540599028,-0.7713424959936934,-0.8561424571706118,0.652416661227905,-2.7620468288199964,-15.942005576923284,2.12,0.68
BAR_190627_1207_0100,0.02288778762817383,0.03858142700195313,0.003504222297668457,0.3052520629882812,0.6736111111111112,1.256193771362291,1.7989598798751831,0.43833309910110707,15.129767784482938,0.05393315273690505,0.025978561070819542,0.03172047707727159,0.9773010463937726,6.911891464585493,4.693597558468399,1.6856774288861864,0.2823642753601074,0.49841991321727214,0.5189822372690402,0.05077084407806397,0.05959814716339112,-0.00882730308532715,0.2835942506790161,0.8644762758856589,0.7576672626625846,0.5938030805547262,0.7387723002432949,0.4902796657866967,0.775580749838831,0.5292832677547833,0.6647633045493,7.911891464585493,0.7344482434255812,0.930249899287831,0.4310866339416503,0.5339035196432101,0.4793711753981033,0.9541918384281699,0.5159385060527859,3.258204607525088,0.43108663394165037,0.5339035196432103,19.26635510820194,0.25530892932683763,-0.775580749838831,-0.25530892932683763,0.860499798575662,-0.775580749838831,0.833471867204864,0.25530892932683763,0.2626693387162213,0.6056094391029468,0.10520640430932135,0.83238165227465,0.06241194341602866,0.5784495467918042,-0.0971913992175293,0.3522637667083686,0.49292433706638505,0.8977467441414739,0.5932333095666775,-0.25530892932683763,236.42559089927275,0.5114431007333838,0.9782371174060756,13.336896861649038,7.911891464585493,0.539618925254984,2.6539096603393553,1.1664046461565822,17.569602096557617,0.27074340463582486,0.25530892932683763,-0.775580749838831,-0.860499798575662,0.6775588920961056,-2.709055107404347,-14.31750275816017,2.18,0.65
BAR_190627_1207_0101,0.022631612396240234,0.03969597625732422,0.003305288505554199,0.3228781494140625,0.6944444444444444,1.329427719116211,1.888390494585037,0.45588816380142316,13.317212609576478,0.05036025614938292,0.026450490498165634,0.03231068252664823,0.9797335601915588,7.133775255231038,4.637257129066187,1.7540056608568848,0.3002465370178223,0.5234868369461987,0.5450331123276566,0.05345505161285401,0.06372993175506592,-0.010274880142211913,0.3010005236943563,0.8722262410522886,0.7649429670176371,0.604818468662989,0.7634376382401078,0.5075062518862391,0.7810324926864635,0.5418985733228081,0.6763932491440603,8.133775255231038,0.7451284933331781,0.9344979074464883,0.45897542092895505,0.5671125501397298,0.5093873647844688,0.9582312262647606,0.5460471996496484,3.3953933810424592,0.45897542092895505,0.5671125501397298,18.758139940481527,0.2737850802464518,-0.7810324926864635,-0.2737850802464518,0.8689958148929766,-0.7810324926864635,0.8462701725737357,0.2737850802464518,0.28057976056120953,0.6432649527206858,0.10305136277683165,0.8381966245720301,0.058752012651138164,0.5939480494750418,-0.10746292634521483,0.34482127518762795,0.5107964213897712,0.9093600361175143,0.5701235875780867,-0.2737850802464518,206.27426310738664,0.5326606810103013,0.9780094776876884,14.266687841812894,8.133775255231038,0.5688220153408272,2.7806940002441403,1.1700409458189813,18.697366775512695,0.28911722888284036,0.2737850802464518,-0.7810324926864635,-0.8689958148929766,0.6951359825645671,-3.634342168450229,317.8650278790507,2.01,0.74
BAR_190627_1207_0102,0.022173558807373046,0.039196278381347656,0.003052797222137451,0.325508203125,0.6354166666666666,1.6226951599121122,1.9854860484600068,0.4587561608842072,13.063090922835379,0.047387028643816456,0.026059767970389548,0.031843484020534975,0.981417166255812,7.3045691215393465,4.697942238158372,1.767703539240363,0.30333464431762697,0.5282169898414265,0.5500275627530028,0.053166200733184815,0.06353685266494752,-0.010370651931762696,0.30403399165471395,0.874795577283785,0.7702339121631495,0.608424022702513,0.7675420739267788,0.5130935974960736,0.7850518413184597,0.5456631967802026,0.6827432379519102,8.304569121539346,0.7579676415756439,0.9362245558002954,0.4633573303527832,0.5742378834952699,0.5151251617800604,0.9627951054479734,0.5520223629222347,3.4547240128279646,0.4633573303527832,0.5742378834952699,18.965134123393064,0.27737925263883956,-0.7850518413184597,-0.27737925263883956,0.8724491116005908,-0.7850518413184597,0.8554857270351436,0.27737925263883956,0.2839893426351109,0.653887363467885,0.1013143013999018,0.8413716189759551,0.05731407962414314,0.5974897407443867,-0.10917810300781249,0.3441889486536705,0.5144356528785644,0.9155988692723828,0.5657057180695192,-0.27737925263883956,208.30105528396467,0.5367603585562808,0.9784144787507976,14.680016228011336,8.304569121539346,0.5741016561655834,2.764404054641724,1.171515732545061,18.8809874420166,0.2918995817299531,0.27737925263883956,-0.7850518413184597,-0.8724491116005908,0.663743706329542,-3.8009891381331027,84.80638264612745,1.71,0.71
BAR_190627_1207_0103,0.023417713928222655,0.03962254943847656,0.003675855255126953,0.3071685302734375,0.5677083333333334,1.2362081909179636,1.7916058611869812,0.43988676350873385,14.934929505873379,0.05509695904168498,0.026657379600436078,0.032544859422254324,0.9763492253599727,6.75236663532693,4.581802703399293,1.69199049744664,0.2837508163452148,0.49952404334641864,0.5203110658249543,0.05215152969360351,0.06133105102539062,-0.009179521331787108,0.2849298240661621,0.862563910070812,0.7529101871040962,0.5938977005403017,0.7408333057846,0.49042865257658974,0.7714903770224324,0.5279216457145374,0.6594340034614207,7.75236663532693,0.7286547792761129,0.9291630721514907,0.4338807189331054,0.5348577903798718,0.48224512972485845,0.9519064527523553,0.5173075229382811,3.2249462617367106,0.4338807189331055,0.5348577903798719,18.768953996338894,0.2570553269422737,-0.7714903770224324,-0.2570553269422737,0.8583261443029814,-0.7714903770224324,0.8302082822155344,0.2570553269422737,0.26365078024081323,0.6023151872448719,0.10702757503105628,0.8297170017307104,0.0632554232382334,0.5783913016292734,-0.0981498914868164,0.3510053404180134,0.49350860593956375,0.8960401609938197,0.5910198677292139,-0.2570553269422737,222.49452510594207,0.5124407338661431,0.9776509290304828,13.116930679695548,7.75236663532693,0.5415204902022628,2.723970893859863,1.1654724983040061,17.673242401123048,0.27297224087196786,0.2570553269422737,-0.7714903770224324,-0.8583261443029814,0.6169664048386717,-2.798835015094717,-16.776601973218057,2.05,0.78
BAR_190627_1207_0104,0.024145631408691408,0.041869207763671874,0.0036318302154541016,0.3151964599609375,0.6267361111111112,1.3066848754882727,1.8063065290451048,0.4473475473515177,14.108527623067637,0.0521465024440836,0.027983520540940946,0.03417632276066214,0.9772176414241986,6.528120946067196,4.3414060898831455,1.7340282825903126,0.29105082855224607,0.5078245839175586,0.5298978291069876,0.05596095390319824,0.06644084083557128,-0.01047988693237304,0.29198090349833167,0.8603748458117914,0.7477052752570698,0.6011659729272804,0.751117449687533,0.5018205060359058,0.7654817500070383,0.528612261959037,0.6536574895736266,7.528120946067196,0.7385052482767439,0.92884575175677,0.4467619722290039,0.5465718868018373,0.5008552950367061,0.9557525898950053,0.528066504664817,3.2153680393096495,0.4467619722290039,0.5465718868018373,17.603053818012103,0.2684786720256123,-0.7654817500070383,-0.2684786720256123,0.85769150351354,-0.7654817500070383,0.8403627531697084,0.2684786720256123,0.27034132564604174,0.608960023599624,0.10983202192291573,0.8268287447868133,0.06333923329027097,0.582868605676586,-0.10278997447509765,0.346687524628636,0.49963168708543443,0.9047191619559842,0.5766918625492012,-0.2684786720256123,189.7134665845082,0.5201410096281112,0.9766595876157254,13.05397463524106,7.528120946067196,0.552896456516801,2.9145678253173823,1.165200198898687,18.171992767333982,0.28410903307378066,0.2684786720256123,-0.7654817500070383,-0.85769150351354,0.6495254041117846,-3.2067557936632185,-43.846691181448904,1.76,0.74
BAR_190627_1207_0105,0.023036175537109373,0.03944961242675781,0.0037856948852539062,0.3132086669921875,0.5885416666666666,1.2969891357421943,1.7452015471458435,0.44612459241537,14.27795129915549,0.057124040726125286,0.02646550452798358,0.032302765392439085,0.976115064868456,6.93946119429414,4.6361627020136265,1.7125070245800025,0.2901724914550782,0.5097782161524878,0.5300939863154349,0.05207735443115234,0.06157993865966797,-0.009502584228515625,0.29111817270914714,0.8686016778424632,0.7574075567055961,0.5952728191788303,0.7497100854487072,0.4925918928030081,0.7762728696359736,0.5339990897556797,0.6673584763385652,7.93946119429414,0.7177158173057531,0.9314898769485149,0.4434533492431641,0.5475510597247178,0.4914409911980326,0.9474070895605963,0.5286680667941592,3.2970325383312478,0.4434533492431641,0.5475510597247178,18.905680183335363,0.2626747205162815,-0.7762728696359736,-0.2626747205162815,0.8629797538970299,-0.7762728696359736,0.8248794737165125,0.2626747205162815,0.27029273835933476,0.6196637649226163,0.1050045107303281,0.8336792381692826,0.06131625110038937,0.5847365384718275,-0.10152392927001956,0.34760314009504445,0.500412814847493,0.8938740480785324,0.5839392105531672,-0.2626747205162815,219.10374215664328,0.5204919839817947,0.9778009825411105,13.59638306660905,7.93946119429414,0.5522734959072434,2.7143053436279296,1.1674672388966767,18.066886962890628,0.27961517654949836,0.2626747205162815,-0.7762728696359736,-0.8629797538970299,0.6313370426581477,-3.081331767379919,-28.795670494670237,2.18,0.66
BAR_190627_1207_0106,0.0230148681640625,0.03839150238037109,0.003290239143371582,0.30140718994140625,0.2777777777777778,1.342620849609375,1.8223827254772185,0.4344097910806004,15.575319141893585,0.05085643837055293,0.02591278503783921,0.031651158048570806,0.978403236592744,6.85088291036796,4.70643303727525,1.668117414651067,0.27839232177734374,0.4919219395966339,0.5130169612211681,0.0504778974533081,0.05895007122039794,-0.008472173767089839,0.2798416533788045,0.8604752993194763,0.7570207739098881,0.5934082568720382,0.7331766144540879,0.4896577931306479,0.7740338426963945,0.5262432487352369,0.6614990329346843,7.85088291036796,0.7498402796903453,0.9290588676415448,0.42487249273681627,0.5260893417561167,0.4712653481535219,0.9599427317872352,0.5090566460132415,3.221794380869932,0.4248724927368164,0.5260893417561168,19.41098975997868,0.2504078010144252,-0.7740338426963945,-0.2504078010144252,0.8581177352830895,-0.7740338426963945,0.842125639520249,0.2504078010144252,0.2586428552305595,0.5957380427768826,0.10581606246734943,0.8307495164673422,0.06343442106530839,0.5746896061383149,-0.0951616595251465,0.3557353047574088,0.48876721318412447,0.9022678594471486,0.5994781849389047,-0.2504078010144252,243.82405624800236,0.5065226949720859,0.9783291326277682,13.096194503171247,7.85088291036796,0.532983093725405,2.644257991790771,1.1653830852055,17.31860467529297,0.2645846143851825,0.2504078010144252,-0.7740338426963945,-0.8581177352830895,0.4550327042453026,-2.5546908505932753,-11.490065033496652,1.53,0.66
BAR_190627_1207_0107,0.023741079711914064,0.04006734313964844,0.003436876678466797,0.310201318359375,0.5677083333333334,1.3860629272461011,1.7610252475738526,0.4426811212254671,14.616437785795677,0.05110954523939644,0.02696196687595806,0.03293198181219732,0.9780838129230265,6.741998696499964,4.587362020549316,1.6876799044460185,0.2864602386474609,0.5019027546470088,0.5238159159262189,0.05295672988891601,0.062160669403076164,-0.009203939514160153,0.28778621851603187,0.8601822724852091,0.7540088286868455,0.5958385704231389,0.7446855727948394,0.4934808105688321,0.7712193664818618,0.5293955823705696,0.6587873746551685,7.741998696499964,0.7470835092160779,0.928906662199731,0.4379717145996092,0.538153389953498,0.4802850634173878,0.9589465599471473,0.5212277919311785,3.2172020408316504,0.4379717145996093,0.5381533899534983,18.812313584643626,0.2558637668527578,-0.7712193664818618,-0.2558637668527578,0.8578133243994618,-0.7712193664818618,0.8419980087984167,0.2558637668527578,0.2660948241349512,0.6042029899126562,0.10712914324081972,0.8293936873275842,0.06347716943159604,0.5799466491761193,-0.10008496670410154,0.35305188433746454,0.4957110142234502,0.9032652226071605,0.5925294230058693,-0.2558637668527578,218.69494810630505,0.5152518434905855,0.9774702122511043,13.06601562033026,7.741998696499964,0.5457222913417137,2.7692472076416013,1.1652524723850457,17.84066485595703,0.2704297713516255,0.2558637668527578,-0.7712193664818618,-0.8578133243994618,0.6166752727059445,-2.943599171413294,-22.078629747937374,0.99,0.86
BAR_190627_1207_0108,0.02396123046875,0.04035850524902344,0.0036413421630859377,0.30962841796875,0.5989583333333334,1.384349975585934,1.8123496246337891,0.4419665628197355,14.685098289428321,0.05357981769314298,0.027179703728215245,0.03318847323629098,0.9767526737240549,6.671949594224433,4.554909832204276,1.6843252395430444,0.28566718750000003,0.5007889437806459,0.5223827748518012,0.05311443786621094,0.06232334350585937,-0.009208905639648435,0.2869747253417969,0.859664337392307,0.7511519766966516,0.5938473389102918,0.7436219632680008,0.4903493563349758,0.7693713532038964,0.5279937591747691,0.6559965060199657,7.671949594224433,0.7361592188051249,0.9281715407507938,0.4369404986572267,0.5360351528384718,0.4787528605841819,0.9548540206303999,0.5195184385082341,3.1952108185612813,0.43694049865722656,0.5360351528384716,18.692447149502485,0.25493380215712524,-0.7693713532038964,-0.25493380215712524,0.8563430815015877,-0.7693713532038964,0.8344838731379877,0.25493380215712524,0.26514815356382093,0.6000829012238362,0.10792540316392502,0.8279982530099829,0.06407634382609208,0.5787544135179978,-0.09958891020507814,0.35257284339656514,0.49459995918685823,0.8983123672107791,0.5937095618606885,-0.25493380215712524,216.4103068837022,0.5140428291704341,0.9772310601752087,12.92205833805423,7.671949594224433,0.5442707256798974,2.7769344024658205,1.1646214326988782,17.795922241210935,0.27023251308548724,0.25493380215712524,-0.7693713532038964,-0.8563430815015877,0.6332263248577219,-2.9195585987797696,-21.246378842280436,1.73,0.77
BAR_190627_1207_0109,0.023836415100097656,0.04078893432617187,0.00369710578918457,0.3209949951171875,0.5920138888888888,1.441157531738284,1.830621099472046,0.45324850400181915,13.52827045420953,0.05411260145036925,0.02735921806573516,0.03340592648235434,0.9772270050373004,6.86965877927396,4.598905474187394,1.7112025510079645,0.29715858001708984,0.5172346369829655,0.5390329132363713,0.05404434776306152,0.06384594245910644,-0.00980159469604492,0.2982208433787028,0.8658923271959985,0.7565617045653195,0.5970062726455662,0.7594254827823076,0.49531353225451885,0.7745121825121989,0.5370155058051332,0.6648239630469671,7.86965877927396,0.7314469294318464,0.9308751627785942,0.45435428521728516,0.556348774961428,0.4908627907865184,0.9530162441355818,0.5386554442687612,3.277663730089078,0.4543542852172851,0.556348774961428,18.756273929690973,0.26231996231471355,-0.7745121825121989,-0.26231996231471355,0.8617503255571883,-0.7745121825121989,0.8337857997880849,0.26231996231471355,0.2766175415444644,0.6242511917134289,0.10577485058383691,0.8324119815234835,0.061813167892679585,0.5886293404152277,-0.10606196063720703,0.34888112590406456,0.5060400212155547,0.8993919585029445,0.5843843555580029,-0.26231996231471355,205.26383765435162,0.5276057029070378,0.9771083506601863,13.466580178655825,7.86965877927396,0.562975291800471,2.8188478851318357,1.1669405835590723,18.50761557006836,0.2782374513706775,0.26231996231471355,-0.7745121825121989,-0.8617503255571883,0.6325639948177104,-3.542765308694813,-3380.589235313046,1.71,0.7
BAR_190627_1207_0110,0.02365224609375,0.04105589294433594,0.003678204345703125,0.32307294921875,0.6232638888888888,1.4500436401367267,1.8793266844749452,0.4554027524915171,13.326873151620195,0.053785656078447985,0.027438077422594288,0.03350384374020454,0.977486204375541,6.8691005370843135,4.533378501642255,1.7358137058782241,0.299420703125,0.520767923637481,0.5424923602987177,0.05478133544921876,0.06508930847167971,-0.010307973022460941,0.30027750142415366,0.867717678575007,0.756752363965544,0.6003522181896366,0.7624665597117535,0.5005502197979189,0.7744979897750158,0.5380681877962036,0.6662645961980059,7.8691005370843135,0.7308347073275148,0.9317838841436589,0.45831550158691403,0.5616819498228887,0.5016258486744612,0.9527742389393266,0.5427023489667779,3.306381258813026,0.4583155015869141,0.5616819498228888,18.39081431909129,0.2689560712036935,-0.7744979897750158,-0.2689560712036935,0.8635677682873178,-0.7744979897750158,0.8355525396274333,0.2689560712036935,0.27899538575083793,0.630515566628183,0.10587389170753918,0.8331322980990029,0.060993810193457905,0.5908936557621646,-0.10726915137695313,0.3458621257319155,0.5084978548397976,0.9018407167105905,0.5760986888244762,-0.2689560712036935,196.89866387434608,0.5304330816821149,0.9770853141014807,13.659292565204646,7.8691005370843135,0.5667394590887065,2.851788955688477,1.1677190450991701,18.66138806152344,0.28516574592956434,0.2689560712036935,-0.7744979897750158,-0.8635677682873178,0.6512514389151859,-3.6742908786856137,137.68373206162357,2.19,0.65
BAR_190627_1207_0111,0.021306663513183593,0.035706890869140626,0.003139920425415039,0.3085732666015625,0.6024305555555556,1.3304315185546898,1.8835954499244691,0.4426869192989285,14.709925402675822,0.052198487875401364,0.02407498747582011,0.029402006441778317,0.9798537851069913,7.64184080693075,5.15667395636802,1.6758555766859897,0.28726660308837887,0.5083055317196237,0.5281765222600503,0.046967197799682614,0.05497542610168457,-0.008008228302001954,0.28852210833231606,0.8751568676347619,0.7763697968764416,0.5935964793931843,0.7453260439583939,0.48995429412398345,0.7925707300039262,0.5411007585565657,0.6880984154248978,8.64184080693075,0.7431199031078181,0.935410852349301,0.4361282631225584,0.5469233279024055,0.47485775335493885,0.9574885786129376,0.5270461430664335,3.426489997027607,0.43612826312255853,0.5469233279024055,21.25714652364203,0.2525755061575586,-0.7925707300039262,-0.2525755061575586,0.870821704698602,-0.7925707300039262,0.8383434665148387,0.2525755061575586,0.2687122980463888,0.6342960974375688,0.09767007129262575,0.8440492077124488,0.05828072099492527,0.5864020659533685,-0.0993945455834961,0.35420503273141435,0.5001579680504938,0.9002875603490137,0.5967101305814809,-0.2525755061575586,279.2690127607813,0.5192316249568639,0.979858354194866,14.482477109127451,8.64184080693075,0.5487838983721838,2.4580261840820317,1.1708209533052447,17.812005279541015,0.26729638040521,0.2525755061575586,-0.7925707300039262,-0.870821704698602,0.643880436684748,-2.8331809012295808,-16.639052394693582,1.71,0.65
